symbol,year,company,legal_reserve,exchange,approved_date,restatement,integrative,current_liabilities,noncurrent_liabilities,shareholders_equity,approved_shareholders_equity,current_assets,noncurrent_assets,total_liabilities,total_liabilities_plus_shareholders_equity,total_assets,audited,public_rights,net_fixed_assets,fiscal_year,other_reserves,capital,investments_and_other_assets,retained_earnings,type
آکنتور,1382,کنتورسازی ایران,2500.0,,13830420,,-,71751.0,29960.0,77535.0,44930.0,160119.0,19127.0,101711.0,179246.0,179246.0,-,,16471.0,13821229,,25000.0,2656.0,50035.0,مجمع
آکنتور,1383,کنتورسازی ایران,4158.0,,13840429,,-,84747.0,15453.0,100604.0,100604.0,179266.0,21538.0,100200.0,200804.0,200804.0,-,,16959.0,13831229,,55000.0,4579.0,41446.0,مجمع
آکنتور,1384,کنتورسازی ایران,5457.0,,13850425,,-,149067.0,26545.0,89673.0,89675.0,208959.0,56326.0,175612.0,265285.0,265285.0,-,,35464.0,13841229,,55000.0,20862.0,29216.0,مجمع
آکنتور,1385,کنتورسازی ایران,5996.0,,13860416,,-,134104.0,32839.0,131448.0,121023.0,245606.0,52785.0,166943.0,298391.0,298391.0,-,,31918.0,13851229,20452.0,105000.0,20867.0,,مجمع
آکنتور,1386,کنتورسازی ایران,7542.0,,13870623,,-,152313.0,34153.0,151931.0,119931.0,286807.0,51590.0,186466.0,338397.0,338397.0,-,,30596.0,13861229,,105000.0,20994.0,39389.0,مجمع
آکنتور,1387,کنتورسازی ایران,10500.0,,13880414,خیر,خیر,234842.0,31762.0,227174.0,,427252.0,66526.0,266604.0,493778.0,493778.0,بلی,,61379.0,13871229,,105000.0,5147.0,111674.0,*12ماهه
آکنتور,1388,کنتورسازی ایران,10500.0,,13891219,بلی,خیر,385145.0,35834.0,267097.0,,550673.0,137403.0,420979.0,688076.0,688076.0,خیر,,110653.0,13881229,,105000.0,20921.0,151597.0,*12ماهه
آکنتور,1389,کنتورسازی ایران,10500.0,,13901223,بلی,خیر,506652.0,69930.0,157018.0,,577933.0,155667.0,576582.0,733600.0,733600.0,خیر,,146311.0,13891229,,105000.0,2924.0,41518.0,*12ماهه
آکنتور,1390,کنتورسازی ایران,10500.0,,13910428,,-,841209.0,73546.0,292469.0,237469.0,1056021.0,151203.0,914755.0,1207224.0,1207224.0,-,,142531.0,13901229,,105000.0,2360.0,176969.0,مجمع
آکنتور,1391,کنتورسازی ایران,10500.0,,13921218,بلی,خیر,1413903.0,68489.0,455009.0,,1726337.0,211064.0,1482392.0,1937401.0,1937401.0,خیر,,196831.0,13911229,,105000.0,13083.0,339509.0,*12ماهه
آکنتور,1392,کنتورسازی ایران,20000.0,,13941223,بلی,خیر,2072234.0,173319.0,415133.0,,2296116.0,364570.0,2245553.0,2660686.0,2660686.0,خیر,,298089.0,13921229,,200000.0,14003.0,195133.0,*12ماهه
آکنتور,1394,کنتورسازی ایران,20000.0,بورس تهران,13950606,خیر,خیر,4803634.0,42635.0,3879761.0,,4833154.0,3892876.0,4846269.0,8726030.0,8726030.0,بلی,,497619.0,13941229,,200000.0,42634.0,3409761.0,*12ماهه
آینده,1386,آینده سازان بهشت پارس,,,13880231,بلی,خیر,46189.0,2729.0,400000.0,,16516.0,432402.0,48918.0,448918.0,448918.0,خیر,,,13861229,,400000.0,432290.0,,*12ماهه
آینده,1387,آینده سازان بهشت پارس,,,13890428,خیر,خیر,56765.0,138266.0,398721.0,,113477.0,480275.0,195031.0,593752.0,593752.0,بلی,,479898.0,13871229,,400000.0,,-1279.0,*12ماهه
آینده,1389,آینده سازان بهشت پارس,,,13901218,بلی,خیر,78053.0,604926.0,391726.0,,56364.0,1018341.0,682979.0,1074705.0,1074705.0,خیر,,1017914.0,13891229,,400000.0,50.0,-8274.0,*12ماهه
آینده,1390,آینده سازان بهشت پارس,,,13910329,خیر,خیر,38710.0,745332.0,400226.0,,27140.0,1157128.0,784042.0,1184268.0,1184268.0,بلی,,1156600.0,13901229,,417831.0,145.0,-17605.0,*12ماهه
آینده,1391,آینده سازان بهشت پارس,,,13921030,بلی,خیر,86724.0,676540.0,380933.0,,24598.0,1119599.0,763264.0,1144197.0,1144197.0,خیر,,1118736.0,13911229,,417831.0,335.0,-36898.0,*12ماهه
آینده,1392,آینده سازان بهشت پارس,,,13930429,,-,283876.0,813417.0,234992.0,234993.0,29924.0,1302361.0,1097293.0,1332285.0,1332285.0,-,,1293644.0,13921229,,417831.0,,-182839.0,مجمع
آینده,1393,آینده سازان بهشت پارس,894.0,,13940816,بلی,خیر,507253.0,829229.0,533897.0,,164962.0,1705417.0,1336482.0,1870379.0,1870379.0,خیر,,1204716.0,13931229,,417831.0,499419.0,115172.0,*12ماهه
آینده,1394,آینده سازان بهشت پارس,894.0,,13950427,,-,777898.0,984464.0,-11613.0,-11613.0,19637.0,1731112.0,1762362.0,1750749.0,1750749.0,-,,1230803.0,13941229,,417831.0,499142.0,-430338.0,مجمع
آینده,1395,آینده سازان بهشت پارس,894.0,,13960431,,-,2212057.0,39075.0,-499842.0,-499842.0,17915.0,1733375.0,2251132.0,1751290.0,1751290.0,-,,1233066.0,13951229,,417831.0,499142.0,-918567.0,مجمع
آینده,1396,آینده سازان بهشت پارس,894.0,فرابورس,13970920,بلی,خیر,2477846.0,36630.0,-762452.0,,18635.0,1733389.0,2514476.0,1752024.0,1752024.0,خیر,,1233081.0,13961229,,417831.0,499142.0,-1181177.0,*12ماهه
آینده,1397,آینده سازان بهشت پارس,894.0,فرابورس,13980431,,-,1381719.0,4686.0,363359.0,363359.0,16958.0,1732806.0,1386405.0,1749764.0,1749764.0,-,,1232497.0,13971229,,417831.0,499142.0,-55366.0,مجمع
اتکام,1391,بیمه اتکائی امین,36959.0,,13921024,بلی,خیر,369259.0,2456.0,677142.0,,706297.0,342560.0,371715.0,1048857.0,1048857.0,خیر,,,13910631,,370000.0,312830.0,214373.0,*12ماهه
اتکام,1393,بیمه اتکائی امین,51391.0,,13931022,خیر,خیر,883200.0,1242.0,1339442.0,,1675467.0,548417.0,884442.0,2223884.0,2223884.0,بلی,,,13930631,,1000000.0,380090.0,244647.0,*12ماهه
اتکام,1394,بیمه اتکائی امین,70796.0,,13941030,,-,664556.0,1581.0,2036553.0,1726553.0,2465013.0,237677.0,666137.0,2702690.0,2702690.0,-,,,13940631,,1550000.0,55000.0,333542.0,مجمع
اتکام,1395,بیمه اتکائی امین,90424.0,,13951007,خیر,خیر,1234979.0,2162.0,2112652.0,,3096232.0,253561.0,1237141.0,3349793.0,3349793.0,بلی,,,13950631,,1550000.0,55000.0,350758.0,*12ماهه
اتکام,1396,بیمه اتکائی امین,117860.0,,13961030,,-,1300119.0,2914.0,3084226.0,2657926.0,3917884.0,469375.0,1303033.0,4387259.0,4387259.0,-,,,13960631,,2030000.0,,502172.0,مجمع
اتکام,1397,بیمه اتکائی امین,162346.0,فرابورس,13980131,بلی,خیر,1719290.0,3381.0,3729175.0,,5001846.0,467365.0,1740036.0,5469211.0,5469211.0,خیر,,,13970631,,2500000.0,,842623.0,*12ماهه
اتکای,1390,بیمه اتکائی ایرانیان,17893.0,,13901120,خیر,خیر,102112.0,576.0,1122038.0,,459611.0,783633.0,121206.0,1243244.0,1243244.0,بلی,,,13900930,,867275.0,748557.0,201084.0,*12ماهه
اتکای,1391,بیمه اتکائی ایرانیان,32371.0,,13921201,بلی,خیر,166250.0,1123.0,1406311.0,1535000.0,779926.0,825226.0,200515.0,1606826.0,1606826.0,خیر,,,13910930,,1059150.0,753840.0,250048.0,*12ماهه
اتکای,1393,بیمه اتکائی ایرانیان,73220.0,,13931209,خیر,خیر,414562.0,2978.0,2319890.0,,1681934.0,1076490.0,443794.0,2763684.0,2763684.0,بلی,,,13930930,97015.0,1535000.0,959960.0,468215.0,*12ماهه
اتکای,1394,بیمه اتکائی ایرانیان,98959.0,,13941218,,-,537134.0,4408.0,2757909.0,2355739.0,2077035.0,1240127.0,559253.0,3317162.0,3317162.0,-,,,13940930,,2010850.0,1110565.0,453168.0,مجمع
اتکای,1395,بیمه اتکائی ایرانیان,124134.0,,13951211,خیر,خیر,1087908.0,6131.0,2857547.0,,2743507.0,1245790.0,1131750.0,3989297.0,3989297.0,بلی,,,13950930,57015.0,2010850.0,1111984.0,476288.0,*12ماهه
اتکای,1396,بیمه اتکائی ایرانیان,151442.0,,13961217,,-,812516.0,7956.0,3429866.0,3054866.0,2829015.0,1454659.0,853808.0,4283674.0,4283674.0,-,,,13960930,,2500000.0,1326043.0,565506.0,مجمع
اتکای,1397,بیمه اتکائی ایرانیان,221899.0,فرابورس,13980530,بلی,خیر,1361675.0,11158.0,4508995.0,,4497735.0,1411618.0,1400358.0,5909353.0,5909353.0,خیر,,,13970930,57015.0,2500000.0,1285041.0,1433265.0,*12ماهه
اخابر,1379,مخابرات ایران,115589.0,,13810809,بلی,خیر,8162610.0,884084.0,4555815.0,,7287138.0,6315371.0,9046694.0,13602509.0,13602509.0,خیر,2818744.0,5511575.0,13791229,876513.0,275724.0,762739.0,-1295115.0,*12ماهه
اخابر,1380,مخابرات ایران,211464.0,,13820730,بلی,خیر,2772222.0,1211828.0,9838290.0,,5304840.0,8517500.0,3984050.0,13822340.0,13822340.0,خیر,6089967.0,6598970.0,13801229,876512.0,275724.0,1903075.0,-1332588.0,*12ماهه
اخابر,1382,مخابرات ایران,439293.0,,13830729,خیر,خیر,22752196.0,491994.0,27158938.0,,26155817.0,24247311.0,23244190.0,50403128.0,50403128.0,بلی,9951688.0,16500668.0,13821229,220543.0,2125064.0,7724133.0,-697614.0,*12ماهه
اخابر,1383,مخابرات ایران,494748.0,,13850729,بلی,خیر,19413631.0,828565.0,30404291.0,,19797107.0,30849380.0,20242196.0,50646487.0,50646487.0,خیر,1010.0,4017157.0,13831229,220585.0,2125064.0,26829826.0,-325401.0,*12ماهه
اخابر,1384,مخابرات ایران,494748.0,,13860730,بلی,خیر,20434662.0,71652.0,38568394.0,,19891637.0,39183071.0,20506314.0,59074708.0,59074708.0,خیر,7131.0,3887164.0,13841229,220593.0,2125064.0,35292344.0,-223716.0,*12ماهه
اخابر,1386,مخابرات ایران,679053.0,,13871108,,-,17254741.0,141969.0,53391113.0,50767583.0,24418220.0,46369603.0,17396710.0,70787823.0,70787823.0,-,,3757751.0,13861229,12637415.0,36967159.0,42611852.0,3107486.0,مجمع
اخابر,1387,مخابرات ایران,775126.0,,13880428,خیر,خیر,17613003.0,144304.0,54646241.0,,23688253.0,48715295.0,17757307.0,72403548.0,72403548.0,بلی,5600.0,3147489.0,13871229,1406588.0,45873656.0,45567806.0,4935118.0,*12ماهه
اخابر,1388,مخابرات ایران,1381142.0,,13890928,بلی,خیر,15757104.0,155018.0,65491094.0,,31849771.0,49553445.0,15912122.0,81403216.0,81403216.0,خیر,5432.0,3909235.0,13881229,957816.0,45873656.0,45640340.0,16114136.0,*12ماهه
اخابر,1389,مخابرات ایران,2391094.0,,13901113,بلی,خیر,14137967.0,230857.0,75719810.0,,34711621.0,55377013.0,14368824.0,90088634.0,90088634.0,خیر,5188.0,4376448.0,13891229,8086.0,45873656.0,50995332.0,22736399.0,*12ماهه
اخابر,1390,مخابرات ایران,3286231.0,,13911030,بلی,خیر,13920530.0,257525.0,74094086.0,,31442801.0,56829340.0,14178055.0,88272141.0,88272141.0,خیر,5084.0,6512717.0,13901229,8086.0,45873656.0,50310459.0,20018332.0,*12ماهه
اخابر,1391,مخابرات ایران,4304249.0,,13921028,بلی,خیر,18576007.0,322658.0,75168676.0,,36566502.0,57500839.0,18898665.0,94067341.0,94067341.0,خیر,5028.0,7456045.0,13911229,,45873656.0,50036004.0,20093738.0,*12ماهه
اخابر,1392,مخابرات ایران,4587366.0,,13930218,,-,27170487.0,240754.0,77487152.0,57523762.0,46860584.0,58037809.0,27411241.0,104898393.0,104898393.0,-,5028.0,7723636.0,13921229,,45873656.0,50296126.0,22130127.0,مجمع
اخابر,1393,مخابرات ایران,4587366.0,,13941027,بلی,خیر,33660362.0,214513.0,79183065.0,,54088087.0,58969853.0,33874875.0,113057940.0,113057940.0,خیر,5028.0,8654489.0,13931229,8086.0,45873656.0,50182510.0,23832260.0,*12ماهه
اخابر,1394,مخابرات ایران,4587366.0,,13951030,بلی,خیر,42143727.0,5480714.0,82941626.0,,68236153.0,62329914.0,47624441.0,130566067.0,130566067.0,خیر,5028.0,11826190.0,13941229,,45873656.0,50349486.0,27562915.0,*12ماهه
اخابر,1395,مخابرات ایران,6078508.0,,13960913,بلی,خیر,62936577.0,17346476.0,103346375.0,,85926278.0,97703150.0,80283053.0,183629428.0,183629428.0,خیر,13964484.0,92825178.0,13951229,,45873656.0,3945622.0,22771021.0,*12ماهه
اخابر,1396,مخابرات ایران,6078508.0,بورس تهران,13971030,بلی,خیر,74943538.0,18138145.0,110710309.0,,89296381.0,114495611.0,93081683.0,203791992.0,203791992.0,خیر,13837888.0,104150667.0,13961229,105314.0,60000000.0,9127139.0,30477407.0,*12ماهه
اخابر,1397,مخابرات ایران,6078508.0,بورس تهران,13980305,,-,78607309.0,24727622.0,114788656.0,89828656.0,96553717.0,121569870.0,103334931.0,218123587.0,218123587.0,-,13247755.0,110434206.0,13971229,105314.0,60000000.0,10156111.0,35145887.0,مجمع
ارشک,1395,سر. ارشک,2000.0,فرابورس,13951112,خیر,خیر,547514.0,96.0,62317.0,,608979.0,948.0,547610.0,609927.0,609927.0,بلی,,613.0,13950930,,20000.0,,40317.0,*12ماهه
ارفع,1388,آهن و فولاد ارفع,59.0,,13900212,خیر,خیر,14579.0,1030176.0,846376.0,,83682.0,1807449.0,1044755.0,1891131.0,1891131.0,بلی,,1725245.0,13881229,,530000.0,10391.0,1067.0,*12ماهه
ارفع,1389,آهن و فولاد ارفع,103.0,,13910218,بلی,خیر,268942.0,1962154.0,1177386.0,,300688.0,3107794.0,2231096.0,3408482.0,3408482.0,خیر,,2869345.0,13891229,,530000.0,51350.0,-117582.0,*12ماهه
ارفع,1391,آهن و فولاد ارفع,103.0,,13920322,خیر,خیر,1735370.0,5199615.0,1981166.0,,1194382.0,7721769.0,6934985.0,8916151.0,8916151.0,بلی,,6918282.0,13911229,,1994865.0,627.0,-13802.0,*12ماهه
ارفع,1392,آهن و فولاد ارفع,103.0,,13930804,بلی,خیر,5195456.0,4774498.0,1799769.0,,3408003.0,8361720.0,9969954.0,11769723.0,11769723.0,خیر,,8172143.0,13921229,,1994865.0,1526.0,-195199.0,*12ماهه
ارفع,1393,آهن و فولاد ارفع,50325.0,,13940227,,-,5371358.0,3207150.0,2804218.0,2405245.0,3316381.0,8066345.0,8578508.0,11382726.0,11382726.0,-,,7876284.0,13931229,,1994865.0,2923.0,759028.0,مجمع
ارفع,1394,آهن و فولاد ارفع,50325.0,,13950229,,-,7033124.0,2591154.0,1258706.0,1258706.0,3667182.0,7215802.0,9624278.0,10882984.0,10882984.0,-,,7021735.0,13941229,,1994865.0,,-786484.0,مجمع
ارفع,1395,آهن و فولاد ارفع,58065.0,,13960308,,-,8069392.0,1118065.0,3199989.0,3065220.0,5606240.0,6781206.0,9187457.0,12387446.0,12387446.0,-,,6575458.0,13951229,,2994865.0,,147059.0,مجمع
ارفع,1396,آهن و فولاد ارفع,191839.0,فرابورس,13970231,,-,6321279.0,19829.0,6246913.0,3551534.0,7876855.0,4711166.0,6341108.0,12588021.0,12588021.0,-,,4499838.0,13961229,,2994865.0,5238.0,3060209.0,مجمع
ارفع,1397,آهن و فولاد ارفع,524977.0,فرابورس,13980225,,-,7010318.0,14082.0,13219435.0,7219435.0,15765108.0,4478727.0,7024400.0,20243835.0,20243835.0,-,,4268267.0,13971229,,6000000.0,7294.0,6694458.0,مجمع
اساما,1387,گروه ارتباطات ماهواره ای سامان,788.0,,13890226,بلی,خیر,65753.0,298.0,64401.0,,58778.0,71674.0,66051.0,130452.0,130452.0,خیر,,61790.0,13871229,,54000.0,97.0,9613.0,*12ماهه
اساما,1388,گروه ارتباطات ماهواره ای سامان,1634.0,,13900210,خیر,خیر,79540.0,195.0,76063.0,,71466.0,84332.0,79735.0,155798.0,155798.0,بلی,,76003.0,13881229,,54000.0,45.0,20429.0,*12ماهه
اساما,1390,گروه ارتباطات ماهواره ای سامان,4081.0,فرابورس,13911010,خیر,خیر,96550.0,16697.0,105213.0,,85314.0,133146.0,113247.0,218460.0,218460.0,بلی,,114659.0,13901229,,81000.0,13209.0,20132.0,*12ماهه
اعتلا,1391,سر. اعتلاء البرز,10972.0,,13920723,بلی,خیر,37632.0,324.0,289141.0,,317803.0,9294.0,37956.0,327097.0,327097.0,خیر,,7439.0,13911229,,150000.0,1855.0,128169.0,*12ماهه
اعتلا,1392,سر. اعتلاء البرز,18000.0,,13930703,بلی,خیر,11175.0,466.0,560209.0,,562173.0,9677.0,11641.0,571850.0,571850.0,خیر,,7904.0,13921229,,180000.0,1709.0,362209.0,*12ماهه
اعتلا,1393,سر. اعتلاء البرز,27137.0,,13940223,,-,4256.0,499.0,671737.0,563737.0,657031.0,19461.0,4755.0,676492.0,676492.0,-,,7645.0,13931229,,360000.0,11409.0,284600.0,مجمع
اعتلا,1394,سر. اعتلاء البرز,36261.0,,13950220,,-,131940.0,742.0,805200.0,658200.0,918215.0,19667.0,132682.0,937882.0,937882.0,-,,7263.0,13941229,,420000.0,10923.0,348939.0,مجمع
اعتلا,1395,سر. اعتلاء البرز,45568.0,,13960224,,-,25821.0,738.0,923709.0,773709.0,930770.0,19498.0,26559.0,950268.0,950268.0,-,,7685.0,13951229,,500000.0,10881.0,378141.0,مجمع
اعتلا,1396,سر. اعتلاء البرز,50000.0,فرابورس,13970219,,-,34421.0,1009.0,962083.0,873283.0,988584.0,8929.0,35430.0,997513.0,997513.0,-,,7133.0,13961229,,600000.0,1093.0,312083.0,مجمع
اعتلا,1397,سر. اعتلاء البرز,60000.0,فرابورس,13980222,,-,123714.0,747.0,1202219.0,902219.0,1316463.0,10217.0,124461.0,1326680.0,1326680.0,-,,8040.0,13971229,,600000.0,1092.0,542219.0,مجمع
افرا,1387,افرانت,524.0,,13890218,بلی,خیر,17223.0,6802.0,27531.0,,17022.0,34534.0,24025.0,51556.0,51556.0,خیر,,26454.0,13871229,,20000.0,2398.0,7007.0,*12ماهه
افرا,1389,افرانت,1124.0,,13900907,بلی,خیر,30576.0,10746.0,34174.0,,35828.0,39668.0,41322.0,75496.0,75496.0,خیر,,32138.0,13891229,,20000.0,1739.0,13050.0,*12ماهه
افرا,1390,افرانت,2000.0,,13910828,بلی,خیر,38534.0,59050.0,43762.0,,37203.0,104143.0,97584.0,141346.0,141346.0,خیر,,97872.0,13901229,,20000.0,1402.0,21762.0,*12ماهه
افرا,1391,افرانت,2000.0,,13920830,بلی,خیر,99784.0,11145.0,46482.0,,40784.0,116627.0,110929.0,157411.0,157411.0,خیر,,113334.0,13911229,,20000.0,1233.0,24482.0,*12ماهه
افرا,1392,افرانت,3246.0,,13930825,بلی,خیر,63669.0,70542.0,65091.0,,54085.0,145217.0,134211.0,199302.0,199302.0,خیر,,142094.0,13921229,,40000.0,1889.0,21845.0,*12ماهه
افرا,1393,افرانت,5214.0,,13940828,بلی,خیر,84662.0,68174.0,251266.0,,104607.0,299495.0,152836.0,404102.0,404102.0,خیر,,295561.0,13931229,,200000.0,2523.0,46052.0,*12ماهه
افرا,1394,افرانت,8443.0,,13950822,بلی,خیر,315179.0,85505.0,303354.0,,186808.0,517230.0,400684.0,704038.0,704038.0,خیر,,434413.0,13941229,,200000.0,3506.0,94911.0,*12ماهه
افرا,1395,افرانت,12735.0,,13960428,,-,604971.0,95188.0,622824.0,612824.0,385814.0,937169.0,700159.0,1322983.0,1322983.0,-,,728649.0,13951229,,200000.0,27112.0,111676.0,مجمع
افرا,1396,افرانت,16404.0,فرابورس,13970420,,-,447135.0,90542.0,687789.0,677789.0,459342.0,766124.0,537677.0,1225466.0,1225466.0,-,,595750.0,13961229,,500000.0,4175.0,171385.0,مجمع
افرا,1397,افرانت,26262.0,فرابورس,13980312,,-,420911.0,38922.0,874959.0,806209.0,446853.0,887939.0,459833.0,1334792.0,1334792.0,-,,699585.0,13971229,,625000.0,35977.0,223697.0,مجمع
افق,1393,فروشگاه های افق کوروش,739.0,,13950429,بلی,خیر,531474.0,45745.0,24409.0,,413279.0,188349.0,577219.0,601628.0,601628.0,خیر,,178522.0,13931229,,20000.0,9478.0,3670.0,*12ماهه
افق,1395,فروشگاه های افق کوروش,15240.0,,13960420,خیر,خیر,3727244.0,376208.0,494433.0,,3095668.0,1502217.0,4103452.0,4597885.0,4597885.0,بلی,,1493290.0,13951229,,200000.0,5900.0,279193.0,*12ماهه
افق,1396,فروشگاه های افق کوروش,49441.0,بورس تهران,13970410,,-,5071556.0,105929.0,1699850.0,1049850.0,4362773.0,2514562.0,5177485.0,6877335.0,6877335.0,-,,1931303.0,13961229,,1000000.0,802.0,650409.0,مجمع
افق,1397,فروشگاه های افق کوروش,100000.0,بورس تهران,13980328,,-,9842530.0,181085.0,4028357.0,1328357.0,10364444.0,3687528.0,10023615.0,14051972.0,14051972.0,-,,2671097.0,13971229,,1000000.0,808.0,2928357.0,مجمع
البرز,1384,بیمه البرز,4408.0,,13880628,بلی,خیر,1519691.0,45746.0,318443.0,,1287100.0,573767.0,1618045.0,1936488.0,1936488.0,خیر,,,13841229,56947.0,260000.0,172301.0,-66508.0,*12ماهه
البرز,1388,بیمه البرز,59014.0,,13890927,بلی,خیر,3359800.0,120122.0,844308.0,,2673549.0,1633587.0,3748234.0,4592542.0,4592542.0,خیر,,,13881229,,400000.0,1100737.0,258920.0,*12ماهه
البرز,1389,بیمه البرز,59014.0,,13901029,خیر,خیر,4051665.0,135657.0,883040.0,,3088256.0,1878087.0,4394341.0,5277381.0,5277381.0,بلی,,,13891229,,400000.0,1222769.0,258290.0,*12ماهه
البرز,1390,بیمه البرز,59014.0,,13910417,خیر,خیر,5316407.0,151784.0,1074836.0,,4444307.0,2051797.0,5728724.0,6803560.0,6803560.0,بلی,,,13901229,,400000.0,1344243.0,213954.0,*12ماهه
البرز,1391,بیمه البرز,60000.0,,13920327,خیر,خیر,6587800.0,183401.0,4177660.0,,5869879.0,5042990.0,7045811.0,11223471.0,11223471.0,بلی,,,13911229,,600000.0,1289057.0,273455.0,*12ماهه
البرز,1392,بیمه البرز,79212.0,,13930412,خیر,خیر,8637608.0,221852.0,4307365.0,,8639125.0,4771789.0,9428255.0,13735620.0,13735620.0,بلی,,,13921229,,3600000.0,888794.0,345524.0,*12ماهه
البرز,1393,بیمه البرز,104727.0,,13940326,,-,13492621.0,290669.0,4637667.0,4472067.0,12962512.0,5483337.0,14169061.0,18806728.0,18806728.0,-,,,13931229,,3600000.0,1177530.0,599281.0,مجمع
البرز,1394,بیمه البرز,131226.0,,13950822,بلی,خیر,16252174.0,365499.0,4989939.0,,15833425.0,6212221.0,17055707.0,22045646.0,22045646.0,خیر,,,13941229,,4000000.0,1190267.0,472056.0,*12ماهه
البرز,1395,بیمه البرز,159220.0,,13960410,,-,18045985.0,442053.0,5239823.0,5019823.0,16160570.0,8053929.0,18974676.0,24214499.0,24214499.0,-,,,13951229,,4000000.0,3167713.0,637957.0,مجمع
البرز,1396,بیمه البرز,188130.0,بورس تهران,13970830,بلی,خیر,22202243.0,541127.0,5408997.0,,19504405.0,9214575.0,23309983.0,28718980.0,28718980.0,خیر,,,13961229,,4000000.0,4069319.0,720402.0,*12ماهه
البرز,1397,بیمه البرز,220187.0,بورس تهران,13980424,,-,27165955.0,669685.0,5596624.0,5116624.0,21861765.0,11630255.0,28447862.0,34044486.0,34044486.0,-,,,13971229,,4000000.0,6690850.0,811857.0,مجمع
امید,1390,تامین سرمایه امید,558.0,,13911017,بلی,خیر,166090.0,74.0,1011167.0,,1176143.0,1188.0,166164.0,1177331.0,1177331.0,خیر,,1087.0,13900930,,1000000.0,,10609.0,*12ماهه
امید,1392,تامین سرمایه امید,38446.0,,13921011,خیر,خیر,82081.0,460145.0,2473421.0,,2835868.0,179779.0,542226.0,3015647.0,3015647.0,بلی,,176437.0,13920930,,1960000.0,2980.0,474975.0,*12ماهه
امید,1394,تامین سرمایه امید,130787.0,,13941215,,-,397738.0,205086.0,4231482.0,3431482.0,4435944.0,398362.0,602824.0,4834306.0,4834306.0,-,,164215.0,13940930,,3176000.0,233045.0,924695.0,مجمع
امید,1395,تامین سرمایه امید,207431.0,,13951221,,-,416373.0,356199.0,5733346.0,4433346.0,6003250.0,502668.0,772572.0,6505918.0,6505918.0,-,,157841.0,13950930,,4000000.0,339419.0,1525915.0,مجمع
امید,1396,تامین سرمایه امید,283834.0,,13961226,,-,532742.0,358438.0,6858869.0,5633869.0,7242614.0,507435.0,891180.0,7750049.0,7750049.0,-,,152947.0,13960930,,4900000.0,349419.0,1675035.0,مجمع
امید,1397,تامین سرمایه امید,368987.0,بورس تهران,13971215,,-,574550.0,248503.0,8387390.0,7015390.0,8847416.0,363027.0,823053.0,9210443.0,9210443.0,-,,149582.0,13970930,,4900000.0,207660.0,2067936.0,مجمع
اوان,1392,مبین وان کیش,135.0,,13930728,بلی,خیر,232535.0,978.0,27571.0,,107062.0,154022.0,233513.0,261084.0,261084.0,خیر,,19039.0,13921229,,1350.0,,26086.0,*12ماهه
اوان,1393,مبین وان کیش,135.0,,13940827,بلی,خیر,189237.0,141740.0,37416.0,,208490.0,159903.0,330977.0,368393.0,368393.0,خیر,,78542.0,13931229,,1350.0,,35931.0,*12ماهه
اوان,1394,مبین وان کیش,3667.0,,13950723,بلی,خیر,258800.0,759.0,165437.0,,317600.0,107396.0,259559.0,424996.0,424996.0,خیر,,78826.0,13941229,,100000.0,1033.0,61770.0,*12ماهه
اوان,1395,مبین وان کیش,5879.0,,13960730,بلی,خیر,254676.0,1288.0,153394.0,,322458.0,86900.0,255964.0,409358.0,409358.0,خیر,,76309.0,13951229,,100000.0,1261.0,47515.0,*12ماهه
اوان,1396,مبین وان کیش,10313.0,فرابورس,13970305,,-,269626.0,1521.0,196578.0,116578.0,379839.0,87886.0,271147.0,467725.0,467725.0,-,,75552.0,13961229,,100000.0,560.0,86265.0,مجمع
اوان,1397,مبین وان کیش,10313.0,فرابورس,13980325,,-,504801.0,120206.0,188422.0,152522.0,672682.0,140747.0,625007.0,813429.0,813429.0,-,,87655.0,13971229,,100000.0,45010.0,78109.0,مجمع
اپرداز,1391,آتیه داده پرداز,2491.0,,13930225,بلی,خیر,104279.0,897.0,126075.0,,97992.0,133259.0,105176.0,231251.0,231251.0,خیر,,103327.0,13911229,,60000.0,29932.0,63584.0,*12ماهه
اپرداز,1393,آتیه داده پرداز,12000.0,,13940430,,-,390743.0,868.0,343616.0,343616.0,537468.0,197759.0,391611.0,735227.0,735227.0,-,,189856.0,13931229,,120000.0,7903.0,211616.0,مجمع
اپرداز,1394,آتیه داده پرداز,30000.0,,13950412,,-,435591.0,1045.0,591586.0,526786.0,756182.0,272040.0,436636.0,1028222.0,1028222.0,-,,271540.0,13941229,,300000.0,1.0,261586.0,مجمع
اپرداز,1395,آتیه داده پرداز,30000.0,,13960425,,-,459208.0,1045.0,870891.0,777891.0,1044570.0,286574.0,460253.0,1331144.0,1331144.0,-,,263729.0,13951229,,300000.0,22101.0,540891.0,مجمع
اپرداز,1396,آتیه داده پرداز,50000.0,فرابورس,13970424,,-,578351.0,1045.0,1164036.0,954036.0,1479893.0,263539.0,579396.0,1743432.0,1743432.0,-,,240294.0,13961229,,500000.0,22501.0,614036.0,مجمع
اپرداز,1397,آتیه داده پرداز,68866.0,فرابورس,13980416,,-,510578.0,3811.0,1331351.0,1106351.0,1606523.0,239217.0,514389.0,1845740.0,1845740.0,-,,217283.0,13971229,,750000.0,21187.0,512485.0,مجمع
